Service ID,Provider,Service Type,Service Model,Edge Node ID,CPU Utilization,Memory Usage,Storage Usage,Network Bandwidth,Service Latency,Response Time,Throughput,Load Balancing,QoS Score,Workload Variability,Optimal Service Placement
S0322,Azure,Storage,IaaS,E4,66.14735188023515,5189,677,481.6966585270055,123.8942368284073,172.51234364673857,427.8846839544877,52.82006788803952,0.5042846054053703,2,0
S0323,IBM,Storage,IaaS,E1,26.259806374203748,4869,488,325.12105374542386,192.1941579837498,364.2979914755616,358.4700675453508,93.4148509080664,0.5238998548288747,3,0
S0324,Azure,Compute,IaaS,E1,86.18122763055041,1875,193,494.14541755454377,188.24996504725453,258.7985544127055,982.3752156576728,64.73574234282344,0.5957467049654012,3,0
S0325,IBM,Compute,IaaS,E3,80.27026515811514,1843,991,860.9608329487575,40.62025758952064,254.5632424727272,178.00990187436204,50.09060169346258,0.583650689996575,3,0
S0326,Azure,Compute,IaaS,E3,57.89050801824786,2804,879,596.3783573514747,293.20483610735363,63.96971863029356,349.0648059745399,61.19090430282144,0.5905972297345914,3,0
S0327,Google Cloud,Network,IaaS,E4,92.53449614443778,2050,796,697.7072350820736,60.14477168522684,200.86285271325025,511.2227582685304,67.02205400497093,0.8359719429243251,1,0
S0328,AWS,AI Model,PaaS,E2,51.33207344563248,3920,568,371.0239694719932,136.35583730558784,128.12152946980095,504.0995678015959,99.54930847483426,0.7297416505250827,2,0
S0329,Google Cloud,Storage,IaaS,E1,93.80827392773732,1072,94,741.1208197254135,148.9946753129518,17.690993742177028,497.7981601874513,76.17707969285408,0.9958894391673464,2,0
S0330,AWS,Storage,IaaS,E4,70.09399991027203,1611,288,669.9509140305786,244.85352517816543,186.4488190832355,216.99462503886275,60.23569737975507,0.6134429574014724,1,0
S0331,IBM,Network,IaaS,E1,67.60034549404561,2415,993,128.36637777453586,34.2727308479208,54.012843418546325,187.68590075402557,66.74091723567255,0.6554150505137473,3,0
S0332,Google Cloud,Storage,IaaS,E1,32.44661714718387,686,204,576.9164245844288,131.45006236651687,135.84671848534074,292.0292070121891,66.51538437784393,0.9921203584008244,3,0
S0333,Azure,Compute,IaaS,E2,86.14458187284829,2668,230,264.1760613466604,190.40814021968012,55.33314437971628,918.7998461119532,50.98628732315878,0.9158790704011236,3,0
S0334,AWS,AI Model,PaaS,E2,52.061726594046135,2742,264,806.0547129372569,68.47090837909639,59.46139652263544,157.40031944278462,56.75915270857151,0.7348996103392664,2,0
S0335,AWS,Database,PaaS,E4,32.16750543368595,4799,137,431.6783313822701,190.10303013599147,107.51553426344226,769.5538482046586,84.75982298516055,0.7772984427729949,2,0
S0336,Google Cloud,Storage,IaaS,E2,20.945563998181928,4672,305,994.7373235445224,277.4811270771476,499.9261297983361,769.6709734767028,56.012549328536736,0.9215889603264202,2,0
S0337,IBM,Compute,IaaS,E2,61.98167627287869,4432,560,101.57543355957417,299.2678486959391,11.0702300000519,819.2818837023992,61.53671383030594,0.740490123023164,2,0
S0338,Google Cloud,Database,PaaS,E4,59.55497165920072,7618,122,782.5443841127569,14.573067653249336,322.9495916989986,892.2847145398878,67.53686492021544,0.6030118617910422,2,0
S0339,IBM,AI Model,PaaS,E2,73.95152167768688,2009,980,676.9647162067349,74.49852733217986,79.2094120330131,299.8843686619838,87.88674722511469,0.9142222692771927,1,1
S0340,IBM,Database,PaaS,E3,86.76935397633515,4366,228,769.8238422847984,96.54059915855076,461.10778698828017,263.33149580545154,79.120048243397,0.7688862456378217,2,0
S0341,AWS,Compute,IaaS,E1,25.955493848227214,3683,261,314.4544975355517,122.742199631265,55.88011773347832,492.2303832011057,84.44999924942842,0.5765212985819106,3,0
S0342,Google Cloud,Database,PaaS,E1,74.86223677552718,2079,854,497.1339444885766,76.46586148750639,477.9809616918559,301.83471031443435,78.35061627100862,0.7527929155921989,2,0
S0343,Google Cloud,Network,IaaS,E1,34.05589580731866,7519,283,798.5434345264713,65.02895839381719,309.3539298669042,747.5944895339521,84.17962126109344,0.7066016902984293,1,0
S0344,IBM,Database,PaaS,E1,84.3632789867873,1663,514,240.21591830464644,286.5933835131625,10.62135768859022,654.142597904362,50.142107683198624,0.938421265940879,3,0
S0345,Google Cloud,Storage,IaaS,E4,81.4297635396242,8131,800,233.7728648207656,275.9638728173028,448.06352697923495,881.2383036500189,96.54490721857148,0.5630277156803517,1,0
S0346,Azure,Storage,IaaS,E1,60.55953162391583,6545,272,555.540443761983,18.86278779591965,265.63878266979,128.60138831271797,55.54601154374033,0.9376049022240128,3,0
S0347,Azure,Network,IaaS,E1,73.26820989674837,880,680,528.3279437345573,104.9498413734302,138.70817031193744,919.3291666901712,70.31245479884524,0.7561055084051423,2,0
S0348,Google Cloud,Compute,IaaS,E1,43.57625848878113,5458,874,289.4398457088035,124.51882333512997,385.9667969826588,328.68119533658506,88.55191851224274,0.7021822149905739,1,0
S0349,Google Cloud,Storage,IaaS,E1,55.3375924199611,554,313,305.0948940195745,75.5092877264533,464.0661214045663,516.1596286306349,71.76153590047119,0.5809835922014701,3,0
S0350,IBM,AI Model,PaaS,E3,81.62276732828538,2419,256,285.06671157449983,190.51750461151175,247.008503341929,466.6808641426615,97.3421275833758,0.8504089813193396,2,0
S0351,Azure,Storage,IaaS,E1,54.444889787991045,4002,656,773.7969413785028,193.9123202600511,164.62120247712434,772.2960685492027,73.37944742493833,0.9634033545550202,3,0
S0352,Azure,Storage,IaaS,E3,46.83486989940813,3047,934,655.381856906836,255.89874735693613,396.5831107281141,449.3166439602504,93.74697028013355,0.68768867694966,1,0
S0353,AWS,Compute,IaaS,E4,57.065933543772495,4685,783,834.0930115761502,223.55643417363925,344.0748939163428,946.375488366939,90.54140566811355,0.6207925003354167,1,0
S0354,IBM,Database,PaaS,E2,82.11869393279139,3385,415,975.7182980308816,165.0591314549569,445.4887170376335,907.4071885066468,99.04931513993417,0.7774334584995786,1,0
S0355,AWS,Storage,IaaS,E1,45.140603552815456,2336,325,479.42265330926654,197.80809716310387,349.3318662529845,878.5530943710312,96.32738903754876,0.8980929742169351,1,0
S0356,Azure,Network,IaaS,E2,33.032119485180786,1805,429,76.02694259139436,85.82669055519034,129.3288860607728,117.6954160158165,94.90619173564394,0.5018838472752665,2,0
S0357,IBM,Database,PaaS,E2,73.40105152480857,5281,792,57.61138730791508,179.9515760403705,466.51303238191934,861.5451584762425,86.58021702597341,0.8156887181977146,3,0
S0358,Google Cloud,AI Model,PaaS,E4,81.94836595310613,5308,358,302.7083888789029,149.32204015122616,61.36951613093574,792.55367317105,68.34990736341103,0.7982580003493154,2,0
S0359,IBM,Compute,IaaS,E2,27.547810889265,5366,680,933.2191434589264,44.33661785832927,141.29194755235545,148.33729965582444,55.30627092824512,0.65907609290208,1,0
S0360,Google Cloud,AI Model,PaaS,E3,37.99055845669585,6531,317,527.9809244211662,76.55056159197636,264.89535778470395,152.04360916441078,84.4322526132195,0.7257115018024851,3,0
S0361,Google Cloud,Database,PaaS,E2,30.647899232074543,7383,994,279.06865091932787,91.04956796286788,287.2135927747417,146.1056209416641,98.93270406689824,0.6234816120809105,1,0
S0362,IBM,Database,PaaS,E2,46.095605868662496,3898,834,405.17512656590935,277.67132228050457,17.502187447183662,60.765963544263165,86.33022186659345,0.8949428689759213,2,0
S0363,Google Cloud,Database,PaaS,E2,53.77632341790595,3484,113,602.6091563306242,72.96405861883738,392.48063565226056,571.2025899348544,96.43646846386676,0.8172674666830538,2,0
S0364,AWS,AI Model,PaaS,E1,76.16197527224799,4434,859,656.4201615564638,90.3269513318021,187.18758602844085,974.7245768642412,90.21523564777584,0.7663558110194926,2,1
S0365,Azure,Database,PaaS,E1,68.83606886612556,5509,399,162.38031468507597,113.95946837638252,209.14508509104752,466.7504677548039,58.155733755833936,0.6962630992089136,3,0
S0366,Google Cloud,AI Model,PaaS,E3,66.56964256088233,7544,974,977.2613597797242,200.8041078944892,406.5910767741034,563.7196267929886,62.46018852956436,0.6456921930103661,3,0
S0367,AWS,Database,PaaS,E3,46.42812099572408,1504,964,549.3245047129609,39.880325779281456,195.84886194649684,969.5713069314578,67.09328008811752,0.9113682430217156,1,0
S0368,Google Cloud,Network,IaaS,E1,83.108566481357,5799,543,144.3314346143565,286.413837685664,33.14018948242986,292.4231173355191,58.4130222169002,0.7257038352167845,3,0
S0369,Azure,Database,PaaS,E3,55.34653755486234,2898,572,894.6989008126724,260.34350992795555,96.45548753047166,865.5467399683498,79.08256663365034,0.7507237099208364,3,0
S0370,AWS,AI Model,PaaS,E1,93.4328703511366,2752,147,83.89204676863451,175.2787415376403,478.39255447020935,569.0709438511493,98.77252620674756,0.7604143652703708,2,0
S0371,Azure,Storage,IaaS,E4,67.56066037218027,1988,995,908.6580788457376,203.84117089036224,44.498627577231936,591.0026889298603,88.07294167180794,0.7241834677157882,1,0
S0372,Azure,Database,PaaS,E2,29.469855617337707,6938,120,996.5999997260926,9.914839017043718,183.916288474328,376.0151643469194,71.16933745337309,0.6280442131192119,2,0
S0373,AWS,Storage,IaaS,E2,70.71331715565755,3919,413,703.4274811649389,104.98870872779236,256.5577918551588,583.5051429185627,50.22522404901444,0.560170220121526,1,0
S0374,AWS,Network,IaaS,E3,44.38280115737742,901,619,772.7427488632499,239.7197680451254,251.70760539589443,119.48538400436972,65.66380055690894,0.5492686335838703,1,0
S0375,AWS,Compute,IaaS,E1,71.47453975145731,1511,851,343.92980810281153,27.85747726875384,11.940372075949949,776.4113939834066,76.33796438461076,0.8787312616703443,3,1
S0376,IBM,Network,IaaS,E1,25.223086112180432,5132,812,942.1610842065944,88.28258109216246,255.56973841417027,320.4533734670581,66.21254369259853,0.6117639111507557,2,0
S0377,AWS,Database,PaaS,E3,33.11610778819696,7919,325,534.4168264472839,177.66256435862184,198.0485044089305,893.2279130192572,55.55174615119298,0.5278364074769878,3,0
S0378,AWS,Storage,IaaS,E1,84.18029441793398,2367,99,735.0645621315794,80.64184317118783,486.318874382533,399.4581598770855,72.13824784309473,0.8987587033479429,3,0
S0379,AWS,Storage,IaaS,E4,37.03846677676361,6114,407,924.8666387521668,280.5235023726332,87.98795115697662,185.6829049625385,62.66264084828581,0.577030826430324,3,0
S0380,AWS,AI Model,PaaS,E2,82.7780843932205,1170,777,975.4281762157532,43.66229608726566,183.53555641215252,711.0874956500608,95.46161882307509,0.812573045866677,1,1
S0381,Google Cloud,Storage,IaaS,E3,40.94570663408078,3275,955,834.8723130307076,240.23133558279469,215.54592769401168,206.3492374778277,55.08772642505079,0.6693216357239316,2,0
S0382,IBM,AI Model,PaaS,E3,68.21614325440308,4175,977,309.9873319122097,154.84486411239044,201.4398331794649,765.9964897658409,52.45763143623552,0.5632401283456547,2,0
S0383,Azure,Compute,IaaS,E1,72.06129301323733,5498,613,966.8820413865616,226.347578866887,336.25710554941264,969.7066245858108,50.2657084577431,0.70724048962718,3,0
S0384,AWS,Database,PaaS,E3,58.44910648587897,1993,832,631.838335931136,96.661021851877,115.60130019840672,790.5752253554987,66.40348422428289,0.5074044305663126,1,0
S0385,Google Cloud,AI Model,PaaS,E4,42.89830075225485,7768,534,931.3360515884402,156.77443268205144,118.325060878856,71.32678600975845,83.01934191004443,0.9205224912562802,2,0
S0386,Google Cloud,Compute,IaaS,E1,35.94832822783221,4243,133,679.3439755562083,257.76642816833703,367.3133647654181,619.891498650136,86.52068764408963,0.7567489806709287,2,0
S0387,Google Cloud,Storage,IaaS,E1,22.489201592181967,7774,948,314.1665722292433,142.7290392413158,255.14235415230803,710.6401374212381,72.66308416908615,0.5695800054539809,3,0
S0388,Azure,Storage,IaaS,E1,42.79598009305428,963,854,376.3242789013878,111.11735926352954,213.4262812680821,834.1854095064709,84.21643252276334,0.6184901591944924,1,0
S0389,AWS,Compute,IaaS,E1,68.98720928984622,2987,687,554.9670593319111,163.16583894455715,92.90949532185338,103.20219349205016,67.99570181076817,0.7239875960692633,3,0
S0390,IBM,Storage,IaaS,E4,90.3728613836362,3734,857,792.1146931442831,216.62201214572823,101.88833922696163,506.102436554672,83.39031099933084,0.5944346914077743,2,0
S0391,IBM,Compute,IaaS,E1,85.3403361697289,2049,633,324.8027258269316,135.8511869220583,15.170302039791268,558.6023290064746,52.02979926511867,0.6342995807505429,1,0
S0392,Google Cloud,AI Model,PaaS,E3,77.4548582401477,8055,345,583.9338544728502,281.96870766697054,54.79887174223752,210.66861951196915,69.5376492283502,0.7671927821176316,3,0
S0393,Azure,AI Model,PaaS,E4,79.1335507439974,3605,285,352.1687436406375,92.0090180924909,282.8509603982181,356.32731922511715,89.54248388165897,0.9163045065191928,2,0
S0394,Azure,Compute,IaaS,E2,69.87386776069965,1394,105,817.6117105887561,145.26176381989052,447.0178337041209,468.2106399433569,90.15030152295006,0.7009198428449603,3,0
S0395,Azure,AI Model,PaaS,E2,39.52151431745023,4920,968,472.06081283027095,228.29365950572523,150.71073491397314,841.5492035599115,85.80743894378473,0.8584876367767742,3,0
S0396,IBM,AI Model,PaaS,E3,88.03962730293723,4580,409,85.95559858435638,208.29072169624868,170.59614068910278,932.9371877666964,60.21193102849322,0.938342106730324,3,0
S0397,Google Cloud,AI Model,PaaS,E3,70.30492339293755,5447,956,174.391996266721,259.7741104630611,66.64674919964098,647.0016874717892,62.36025594653167,0.608150470148081,1,0
S0398,AWS,Network,IaaS,E4,62.033047323533,3078,159,70.49362094343597,299.05870830092715,200.42916334748037,425.197926720389,99.80443636322562,0.90359598520108,2,0
S0399,IBM,Database,PaaS,E2,28.32421019101108,3789,241,504.309916554182,130.92320699455144,28.238635238971288,291.3294669090367,55.16890036009799,0.8787010991655138,2,0
S0400,Google Cloud,Storage,IaaS,E2,53.52916578548191,886,953,115.2739243747449,37.78950953607699,459.6243411683311,983.028425214343,59.03313494512047,0.6784686489740674,2,0
S0401,Google Cloud,Network,IaaS,E2,54.52687034014447,5058,142,122.9985696165358,13.972684838350553,339.82456058101906,983.8689981725404,56.50131278250663,0.9947599797504336,2,0
S0402,AWS,AI Model,PaaS,E2,84.84227071420025,4209,911,941.6377774379932,219.42868731123264,495.46691660267726,928.728100823283,66.38274818418078,0.6312861857179786,1,0
S0403,AWS,Compute,IaaS,E2,60.99861651408413,3574,617,873.9285214542949,262.8340330360711,442.58334971246194,796.3856923839282,60.508791761696166,0.6274016330158478,3,0
S0404,AWS,AI Model,PaaS,E1,48.53004117278073,5202,109,457.5657308432523,70.11021285360351,241.7653909120948,359.4905665583373,74.8843979773886,0.8861295823265989,2,0
S0405,Azure,Database,PaaS,E3,93.26002463829946,3762,699,985.9472676417038,51.74217097102226,264.6456652636847,826.1504593227492,73.801035344006,0.7173286590255421,1,0
S0406,AWS,AI Model,PaaS,E1,28.30404449947368,5841,88,10.184662888956485,23.35050200007884,103.382262793425,438.3533664076139,95.07528097256515,0.6653974973905217,3,0
S0407,Google Cloud,Compute,IaaS,E2,51.691132123395846,5107,589,617.8396617106598,247.69736190657588,236.39927799138223,360.4344432472929,51.736997372239074,0.5893314026695515,1,0
S0408,AWS,Database,PaaS,E4,23.1518506378554,5071,98,620.2638955981514,96.85767226831238,452.4836580114777,757.6220905429656,65.99397883338817,0.882666215467272,1,0
S0409,Google Cloud,AI Model,PaaS,E4,75.49280905751978,7803,469,462.8686253111893,123.50058336413406,34.91817758155236,125.67123123940176,79.83289459985451,0.8931609030680385,2,0
S0410,IBM,Database,PaaS,E2,88.8557414149363,624,686,402.9784932049499,153.31130652483563,433.14283346917176,96.1345871308786,80.24008809219819,0.7832820016150702,2,0
S0411,Azure,Storage,IaaS,E2,41.0027997162867,5643,62,460.8293041258015,252.6387040918175,177.06442280487877,475.5560123221263,74.00631145071046,0.9786568065956864,3,0
S0412,IBM,Storage,IaaS,E4,84.37562575993407,3709,85,420.81083171888366,196.99580036063804,450.7612548971918,473.3568607810538,90.78327704073168,0.6590816352113271,3,0
S0413,IBM,AI Model,PaaS,E1,41.916367284642334,2890,150,733.1875527074764,186.44406580805432,471.0311541073275,900.8619454106432,53.13610857072294,0.6098095227396686,2,0
S0414,Google Cloud,Database,PaaS,E1,88.30776212329364,2436,843,144.00188062355122,56.82326948699366,338.7237946309339,169.84544147342595,90.7743882790068,0.8387333844672309,1,0
S0415,IBM,Compute,IaaS,E2,76.54714276975879,7962,135,205.6628283852189,156.39101805439978,335.5676554304122,167.11973107979213,74.73771202178517,0.8792043203998523,2,0
S0416,Google Cloud,AI Model,PaaS,E1,80.3680082631079,651,565,188.71304610849936,216.0374000677033,231.84962547728264,190.0799704511561,56.68803475385011,0.6124529852759112,3,0
S0417,AWS,Storage,IaaS,E4,21.35049167003409,1936,272,269.8458792700519,292.11196049399507,419.4147100264167,78.24944822987248,94.28509567702388,0.5383053821305566,1,0
S0418,AWS,Storage,IaaS,E1,92.21077678055195,3461,387,530.0058345937674,64.4148612179389,481.1902516323088,118.14515092416296,82.46143897704818,0.905258243293186,1,0
S0419,Google Cloud,AI Model,PaaS,E2,74.50032440527424,3680,215,120.09665986483654,7.81528915483186,389.7900821661684,676.8763734875871,58.17728434120696,0.9882509868230064,1,0
S0420,AWS,Database,PaaS,E4,42.85633215396,1028,432,869.487602373239,27.213922911548572,314.7489995407875,460.00511266163375,51.68248616995133,0.8223361430361422,2,0
S0421,Azure,Storage,IaaS,E1,82.20459986441352,3128,905,304.3879159953876,115.87647722868388,307.328518952455,775.422913733613,57.05548241663247,0.638933450071947,2,0
S0422,IBM,Database,PaaS,E3,41.11408988111975,6555,944,170.91260759402076,247.0606710850662,426.2402517759945,992.9678326525772,80.43989800901969,0.998336304276396,3,0
S0423,Azure,Storage,IaaS,E4,85.4565379674596,7501,425,678.8650965022608,7.106914121632288,275.1898452279362,676.0829470440513,58.96481176300242,0.9466333181335388,1,0
S0424,IBM,Storage,IaaS,E4,28.44352928089528,7748,520,47.70543759332609,139.7355249013229,403.8913442619231,97.93279208911756,61.28815374375141,0.756690323140147,1,0
S0425,AWS,Network,IaaS,E3,72.77644830955968,6773,839,623.7688792254226,102.12303152571138,259.3537750353804,149.33472151662443,51.25698628781571,0.9126606424209168,2,0
S0426,Azure,Storage,IaaS,E3,60.55238574836827,1399,691,701.2164463697347,20.482104479419636,40.59769473722282,886.9538805739725,86.14653361193018,0.9079102616314834,3,1
S0427,AWS,Compute,IaaS,E4,27.240085264658063,7738,80,222.767366072852,137.8197045684221,198.13403436303605,551.1211473303485,90.51821998797186,0.9673994848367498,3,0
S0428,IBM,AI Model,PaaS,E3,38.14203711941292,3616,424,51.54443270919794,80.15086866433205,227.7760692590344,833.595301425953,89.84240883860616,0.92046192188673,1,0
S0429,Google Cloud,AI Model,PaaS,E2,20.930302720798608,5949,60,370.0089053302551,108.80602613236692,79.39245004344244,863.7817194136798,56.378407568214215,0.8218396179785823,2,0
S0430,Google Cloud,Database,PaaS,E2,55.15759740983794,561,351,107.60828793951713,213.15651491136643,60.22320130271428,931.2908144245432,95.16505636943796,0.8046518594782537,1,0
S0431,Azure,Storage,IaaS,E2,42.59489455700003,4463,145,125.3130711766037,158.8575402537353,272.3778253319075,952.3377452120476,83.613941473704,0.7336786441658059,2,0
S0432,AWS,Compute,IaaS,E4,64.87681132233192,4072,239,261.718619130416,41.770991552879934,51.72038191248025,577.0845066781409,94.8764311188432,0.8132428199853787,3,1
S0433,AWS,Database,PaaS,E3,42.29283557814629,530,502,302.5132453804917,288.61728942497354,158.4431322661411,373.96916364323215,72.35802522653319,0.8976082932651914,1,0
S0434,Azure,Network,IaaS,E3,42.49393336302386,5333,241,534.6706376112064,192.59367588437283,374.8525182219072,963.7716306305988,71.84774305418489,0.9845188131512768,1,0
S0435,Google Cloud,Database,PaaS,E1,75.73948990487025,6852,535,681.607966647983,230.9311855704468,482.57176798831057,570.036085701164,89.22682593424477,0.7336436790910601,1,0
S0436,IBM,Database,PaaS,E1,23.61071269837651,1985,315,596.8432314614829,28.36787925246939,361.756584470445,111.04008680688048,54.66489277383717,0.7868266014943786,3,0
S0437,Azure,Storage,IaaS,E3,87.71712463939905,4573,473,156.87673391662165,18.882221940705573,496.3865187419064,660.6377225568717,76.04370183174429,0.7224027475293908,1,0
S0438,IBM,Network,IaaS,E3,83.91979057933861,3118,177,180.36517212810017,10.737174858583945,352.18560592690733,608.3005128752602,91.81921178156128,0.834244310491702,3,0
S0439,Google Cloud,Database,PaaS,E3,70.08535124198049,963,287,879.9815572949854,60.69423819316612,153.9592906206205,901.0032292499708,91.50962815347856,0.8149602520306298,2,1
S0440,AWS,Compute,IaaS,E4,64.49161775805382,6944,969,562.7687919134725,127.25047732695606,339.3057448476273,670.5278296999219,97.80664281711844,0.5089168950968117,3,0
S0441,Google Cloud,Compute,IaaS,E3,86.92268736047392,5772,404,871.2384545687121,281.0687093538328,354.05681494648286,381.5998032384738,84.91362967652732,0.7705807795503292,2,0
S0442,Azure,AI Model,PaaS,E1,33.89976346465358,5715,989,377.8310462066757,139.832599483404,192.14622246206568,967.9144394205294,60.38853147198642,0.5442434478495071,3,0
S0443,AWS,Network,IaaS,E4,25.922687164312144,4277,161,618.2560073570106,90.62525608489618,18.679786798600617,811.5385116829319,51.01401574472904,0.5131918090027692,3,0
S0444,Azure,Network,IaaS,E3,37.96326274321536,2950,877,528.4267818940647,170.77089978830068,354.56789453998863,648.8967374622866,73.9707899313551,0.8955985810423491,1,0
S0445,Azure,AI Model,PaaS,E1,79.59337090251427,4822,495,325.9322549222579,38.02070054976283,20.633046685015398,328.27894323296675,75.68519328112778,0.6293249310796503,3,0
S0446,Google Cloud,Database,PaaS,E4,22.600270004486248,2061,392,475.2162183132594,184.80423784647004,319.2821582494349,404.8632814985808,62.013129224946574,0.6703275386436496,1,0
S0447,Azure,Network,IaaS,E3,63.71051263126172,6870,194,507.4659680586627,172.68742652749847,90.172079483852,686.4714278918239,56.23487235618016,0.532042293802033,2,0
S0448,Google Cloud,Compute,IaaS,E3,94.65781371434824,3986,114,208.76326500911185,238.63794485468435,287.14572859654123,118.38177754015562,79.31040830952546,0.5897501302471753,2,0
S0449,AWS,Compute,IaaS,E3,84.17720703781545,639,296,321.86026865296424,296.0728454270221,256.917382436494,293.84656206775026,88.21278370120706,0.8828024091288962,1,0
S0450,Google Cloud,Storage,IaaS,E4,59.10842667826921,6453,784,793.4956530019058,79.0076741562526,16.62168473002946,728.2058867267681,99.65770517950804,0.7467654151163104,2,0
S0451,AWS,Network,IaaS,E1,24.773068196498176,8156,539,916.630357059586,155.3486529871094,187.8042503276007,506.01758435238986,87.91513086052592,0.9403342312750742,3,0
S0452,Google Cloud,Database,PaaS,E1,82.35301357892823,5367,874,366.1961526098465,273.11529486410603,304.53467202418835,432.27388657370864,89.68162071277905,0.6986210657334175,1,0
S0453,IBM,AI Model,PaaS,E2,64.9233881132908,7059,488,313.902559386928,236.63101590473815,425.8172104304021,193.88474128039377,80.82304391143987,0.6343503678771341,1,0
S0454,IBM,AI Model,PaaS,E3,28.619974779467512,7708,155,203.2451929261637,148.78485941473824,445.4346357798935,469.756582753846,99.29613294850088,0.6737999072293255,1,0
S0455,Azure,Database,PaaS,E2,27.03929636175172,6423,230,681.7062569640755,283.88463663635946,247.0864853162794,782.1573722222222,81.99781925572853,0.8563858967584522,2,0
S0456,Google Cloud,Storage,IaaS,E2,88.22201145774443,6993,233,329.868704649674,21.88482458745877,366.9270187767247,300.81220376829833,93.01266431998522,0.777502836167243,2,0
S0457,Google Cloud,AI Model,PaaS,E1,70.19001972035588,7486,275,987.8720437081968,279.64459281521226,165.06274250139424,55.12861507449354,97.2892323120478,0.952095603776214,3,0
S0458,AWS,Network,IaaS,E4,82.19650994875667,3273,826,332.4279540433137,19.89968075292793,177.67133882174215,685.0796560934336,96.49292502502806,0.8010843846944417,3,1
S0459,Azure,Storage,IaaS,E4,85.92341752117005,4968,839,400.19468631480186,166.4548995138319,105.28712439933372,973.9952742109248,69.07076718916782,0.7465091042407516,1,0
S0460,Google Cloud,Network,IaaS,E1,62.88292640362417,5176,958,607.3008542499144,267.6800796603203,285.35457389668727,626.4852354091538,53.93310291571294,0.8928763619433664,3,0
S0461,Azure,Compute,IaaS,E4,58.8084763816281,1927,138,803.6674502593919,82.50267835058433,164.13643395440897,163.92576598077363,58.59368512696234,0.9737669253667226,2,0
S0462,IBM,Storage,IaaS,E2,52.282055774074266,6873,737,474.8234786921773,144.31330718882177,51.34173925486747,354.6964377274394,52.96116526983037,0.6779229556224853,3,0
S0463,Google Cloud,AI Model,PaaS,E3,43.77099408433395,6205,579,428.4294734510688,100.67701934540516,345.6529824649576,874.2595339842122,55.269846741457,0.6249381050827388,2,0
S0464,Google Cloud,Storage,IaaS,E1,52.59469706440338,6300,420,995.6814552588602,285.88245553752364,356.7990717266451,270.9396705439872,59.23256229468488,0.8081086981470695,3,0
S0465,Azure,Storage,IaaS,E3,78.04097417976172,713,985,20.388704728545,247.9754504521618,186.39628520173835,627.3111083227276,67.05471582937008,0.7494364105769404,2,0
S0466,Google Cloud,Storage,IaaS,E4,65.14425732613486,6672,962,896.1146359627334,214.155445841282,47.59446573345117,432.53764784129794,77.1769823287538,0.9945927874323915,2,0
S0467,Azure,Storage,IaaS,E3,86.93924674661346,2881,448,157.64941768034006,178.34996105145706,218.8858815276787,247.45153534866657,85.58410296775429,0.7311808920738667,3,0
S0468,Google Cloud,Network,IaaS,E4,53.25350107843908,1029,155,788.0660234468243,247.07457785062368,226.7443744446056,822.7365488864457,60.5463668053256,0.5371657756801729,3,0
S0469,AWS,Compute,IaaS,E4,65.53171840390655,5956,320,621.752244247835,120.7187772494464,337.6487335999676,755.6897126424058,83.62612021190697,0.988684530388818,2,0
S0470,Azure,Database,PaaS,E2,67.34806648189915,6043,880,348.42881264311114,137.02779725628827,164.5540317167549,678.5115126613022,85.21295372512098,0.92179347279677,1,0
S0471,Google Cloud,Storage,IaaS,E4,64.3772871729744,1853,552,875.1362059658081,220.35050771885412,344.47364709283966,274.51976075531365,77.93111684330947,0.5891250719789817,3,0
S0472,IBM,AI Model,PaaS,E2,72.69753298141373,5288,728,22.778155701182055,110.53765517164572,437.0293854611203,142.96415258062754,95.18089348993551,0.9523026265564348,2,0
S0473,Google Cloud,Storage,IaaS,E2,37.80751012811047,2500,574,234.42374555417445,23.85077790427028,126.36816075747792,597.3513633346679,55.54974069609053,0.6703334104108722,3,0
S0474,IBM,AI Model,PaaS,E2,58.4272833159343,7761,898,571.2238682870407,26.92870962139108,489.6705824987509,575.9939418624617,58.856072880120976,0.6885559922672222,3,0
S0475,IBM,Network,IaaS,E1,27.816860210626075,4057,81,358.026837449201,39.03202638518264,199.32038719703544,228.96575886812937,71.43324121947424,0.9531957411810796,3,0
S0476,AWS,AI Model,PaaS,E1,48.838349573360944,6099,442,614.2737203651444,261.55599038638053,140.95675572206025,103.43435959941384,56.335636761711946,0.7650577825176577,3,0
S0477,Azure,Database,PaaS,E4,56.575030146594834,5032,89,33.86909147458016,144.30679559808027,216.54047943004235,126.67303148428668,78.31480718620438,0.5688814646992598,3,0
S0478,Google Cloud,Compute,IaaS,E2,68.91681946591044,6576,709,125.2943411768954,215.30029895669725,56.25476319289099,993.132437187097,69.92002333047122,0.684528079670902,1,0
S0479,AWS,AI Model,PaaS,E1,91.28982894396526,4314,267,135.82527781625484,120.90825400344352,71.59589419093668,794.4047000057395,64.22978972679593,0.8610487231339403,1,0
S0480,Google Cloud,AI Model,PaaS,E2,65.0488299911267,6320,780,197.39080945684933,81.31972948761218,213.0726830144824,925.888102166914,58.49949065088187,0.5870920940340083,1,0
S0481,IBM,Compute,IaaS,E3,75.76954371324199,3787,131,464.73812639253737,107.42168943085252,383.59781575015904,235.30198612454515,66.76691191741051,0.7951155987031794,2,0
S0482,Azure,Database,PaaS,E3,57.96995446214021,4166,894,754.6074125481355,239.28379186856915,451.15299739150055,962.5401095072632,80.3979675416171,0.8476370664722084,1,0
